Time (s),P (kW),Q (kW)
54908,324.4325181,143.7204006
54909,323.4002091,141.5835571
54910,323.9168547,143.0634129
54911,323.921409,140.5039537
54912,323.8372118,145.0282584
54913,323.8581587,143.632389
54914,323.8242236,143.4076842
54915,323.9687338,143.1787464
54916,323.5859474,142.5432773
54917,323.6883413,144.3458367
54918,323.9546799,142.4953391
54919,324.4456075,142.3864886
54920,324.3100569,142.6762794
54921,324.3070895,142.2309822
54922,324.278225,142.9024983
54923,324.2640139,143.3326667
54924,324.1710626,143.2448404
54925,324.3846019,143.9885771
54926,324.2286156,140.1533955
54927,324.24898,143.3974007
54928,323.9655862,143.1850901
54929,323.9422692,143.7718702
54930,327.5795128,144.4746024
54931,327.8435124,143.1239409
54932,327.7466008,143.0951492
54933,327.694972,145.0034816
54934,327.7676085,144.7868545
54935,327.6359893,147.9089989
54936,327.2933308,142.7936033
54937,327.1682617,144.9152028
54938,327.4582099,145.761196
54939,326.8952152,143.6967291
54940,327.222793,144.6086304
54941,327.0908196,145.9217162
54942,327.0932386,144.3130776
54943,328.6169287,143.8524108
54944,328.5069372,145.1686742
54945,327.0708478,143.1191925
54946,327.4736315,144.9888266
54947,327.4164732,147.169411
54948,327.1954653,142.7182293
54949,326.6674363,144.8347964
54950,326.7780482,145.9611672
54951,356.2196078,209.2324812
54952,328.8711072,150.4088059
54953,328.8829736,150.3177871
54954,326.7635285,149.3611704
54955,344.0815454,159.9522451
54956,344.0139187,159.9428743
54957,342.5228557,159.4793423
54958,341.8283632,159.8688299
54959,341.7257608,160.8078645
54960,341.8708047,157.1306228
54961,344.7790159,162.0163468
54962,344.6238392,163.2031634
54963,343.5873826,159.3078116
54964,344.3526427,160.7702089
54965,344.2966599,161.5920711
54966,344.490928,160.8067692
54967,344.8026011,161.3865095
54968,344.6973681,161.5288984
54969,344.7178843,161.3538366
54970,307.6999592,138.392388
54971,307.730685,138.9686101
54972,307.7495735,138.3041756
54973,307.5180932,138.4683291
54974,307.251219,138.8227487
54975,307.202629,137.4597891
54976,307.6222138,138.47955
54977,307.716216,139.04279
54978,308.1109577,137.406657
54979,308.9109296,137.692942
54980,308.8150633,137.2064855
54981,307.6936706,137.5750225
54982,307.7906799,140.33721
54983,306.954464,140.1726938
54984,307.3014407,136.4363824
54985,306.9193447,138.3123044
54986,306.9432339,138.7143509
54987,306.964331,137.4031804
54988,306.8644804,138.7712655
54989,306.6634481,138.6620809
54990,306.6735658,138.9385037
54991,308.2414519,138.4164643
54992,307.3590563,138.6780851
54993,306.9970766,139.0173592
54994,306.8940924,140.5602883
54995,307.2129389,138.6097714
54996,307.4778572,137.5081045
54997,307.4899155,139.2057279
54998,307.4888067,139.3742243
54999,307.3608604,138.559351
55000,307.5163967,139.9732321
55001,303.7461994,138.4229269
55002,303.0612186,137.2790742
55003,300.4736335,137.2789109
55004,300.3398926,136.4124546
55005,300.3651374,138.8849984
55006,300.6952575,136.5579762
55007,300.292983,137.2755547
55008,302.445792,138.5558291
55009,302.2135574,138.7270957
55010,302.5851442,138.7916119
55011,302.5269205,139.9671966
55012,302.4541036,138.8686809
55013,302.4005085,138.5332583
55014,302.5402335,139.4175191
55015,302.1987557,138.4068296
55016,302.2081521,138.1424264
55017,302.5153867,138.5411426
55018,302.2470303,139.0480113
55019,302.0343837,139.8189448
55020,302.4117424,138.7320263
55021,302.4026967,137.7380359
55022,302.4219667,140.3200941
55023,302.2256822,138.3885465
55024,302.5721106,138.7461569
55025,302.4080809,140.0204637
55026,302.2995374,138.5027779
55027,302.698277,138.5726631
55028,302.0412028,139.8841073
55029,302.1500989,137.8791785
55030,302.4382906,139.8507081
55031,302.2008538,139.0101499
55032,296.8754212,137.0106363
55033,297.1027558,136.3103209
55034,296.9608704,133.2390892
55035,296.7470766,136.0215639
55036,296.7146054,135.4878333
55037,294.0054753,134.5374469
55038,294.107215,134.0421926
55039,293.9911048,133.4127521
55040,293.9132847,132.8679216
55041,294.0751809,135.2925237
55042,326.0346097,156.5362536
55043,326.0729532,155.6090215
55044,327.3117345,154.3877864
55045,328.7278124,156.9549837
55046,328.9860505,156.2915506
55047,329.9894037,154.0478839
55048,329.9412122,155.4343545
55049,330.1198234,157.5976151
55050,331.3319428,154.5695718
55051,330.800125,153.8170533
55052,330.6116748,155.6599846
55053,330.6934247,156.2683188
55054,330.7057765,154.4206752
55055,331.2534251,154.5111961
55056,323.925759,148.629635
55057,323.6831076,146.2872061
55058,323.9212299,146.82646
55059,323.8042304,147.3302026
55060,323.7499505,148.9495624
55061,323.3670829,147.0278943
55062,323.304135,147.401147
55063,323.5992997,148.3126716
55064,323.4975019,146.5082369
55065,323.2091467,149.3770071
55066,323.2752084,148.6052103
55067,323.2240507,144.8713114
55068,324.6904408,147.1941531
55069,324.2238751,149.8297375
55070,322.5681872,146.8180151
55071,322.4583174,147.8418131
55072,322.3304289,149.7242952
55073,322.7201183,147.6996474
55074,323.8418317,146.2573244
55075,323.7038274,147.4197905
55076,324.2217278,146.6734351
55077,323.94653,146.6172999
55078,324.4701696,147.8274548
55079,324.3739061,147.0611297
55080,324.1367303,146.0083649
55081,324.3503093,147.2578936
55082,324.056725,148.8325849
55083,309.1471493,137.1739308
55084,308.9467966,137.3688066
55085,308.8891484,139.8769282
55086,309.3974527,138.6642625
55087,308.9808513,139.4519895
55088,309.108341,138.6181935
55089,309.0226202,137.3731084
55090,308.8459254,139.2621562
55091,309.3882145,139.0016583
55092,309.8391752,138.2447204
55093,309.0746798,137.6671939
55094,309.2165607,137.8880792
55095,309.2515174,139.5512771
55096,308.9692943,138.7066311
55097,307.960905,137.2364929
55098,307.4984565,136.5812031
55099,307.3480428,137.8379155
55100,307.2202134,134.3774911
55101,307.4652939,137.3858642
55102,307.8298697,137.5081774
55103,306.7617336,134.1299646
55104,307.3176262,135.496342
55105,306.4823946,138.381743
55106,307.0057239,136.2315732
55107,306.5991947,135.8411021
55108,306.8055039,135.9836195
55109,307.1252641,136.8908385
55110,307.3652378,137.863458
55111,306.7355021,136.3385708
55112,306.8878346,136.8837435
55113,307.4187976,138.4580646
55114,307.0113399,135.109788
55115,306.6393497,136.8010676
55116,306.7285679,136.5433692
55117,307.3185685,137.7071659
55118,306.556715,137.0497446
55119,305.8001731,135.7617845
55120,306.270441,136.0800737
55121,306.8663459,137.1303266
55122,305.9525125,136.8750839
55123,305.8453716,135.0217969
55124,303.2735494,137.4940675
55125,306.7326756,138.17658
55126,307.9062077,136.8486213
55127,307.7235615,139.0958964
55128,307.8632334,138.2079296
55129,307.6606528,131.9791154
55130,307.7608843,140.5878667
55131,307.1695292,135.8263762
55132,307.4360469,134.5014339
55133,307.4793125,138.9505542
55134,307.6598595,136.58282
55135,307.6156735,136.7857123
55136,307.8797862,137.0452096
55137,307.5633565,136.774122
55138,308.0611178,137.7048204
55139,307.7816615,137.1909313
55140,308.139813,135.6640223
55141,307.9093247,139.1478291
55142,308.067597,137.6833938
55143,307.5856829,134.3822958
55144,308.3764547,136.6413235
55145,308.264221,137.9640745
55146,304.067348,133.8565475
55147,304.1754851,136.5781398
55148,304.2197657,135.8570923
55149,304.2056466,134.8428905
55150,304.6425425,133.9444003
55151,304.5458237,136.530417
55152,304.2191985,133.2445035
55153,304.5373898,136.0508991
55154,304.3289755,137.7491449
55155,304.5939096,134.9036614
55156,304.3317003,134.2147485
55157,304.3133122,135.605194
55158,304.0041731,135.5182066
55159,305.0893649,138.9523114
55160,304.8421611,128.5780455
55161,265.7865579,112.5787354
55162,265.8585261,112.9184321
55163,265.1225579,112.4201907
55164,265.3361373,112.8900399
55165,265.2308107,112.9794758
55166,265.1482957,113.8262679
55167,265.3703905,113.7768915
55168,265.6578617,111.6843824
55169,265.7196982,113.3245085
55170,265.8959174,112.7404372
55171,265.8380409,112.1381138
55172,266.0540254,113.1175977
55173,266.0282892,113.5761177
55174,266.3978934,113.0303675
55175,266.049075,111.3670105
55176,266.173778,113.4905226
55177,265.8711595,114.1612695
55178,266.4704439,112.7373214
55179,266.3635104,112.7126055
55180,266.3856558,111.3643348
55181,266.4340181,111.9866179
55182,266.2159246,112.1116597
55183,265.9913372,112.430529
55184,266.3607867,112.9071552
55185,266.1739789,112.6574215
55186,266.2508672,114.4355887
55187,266.4865755,113.1148608
55188,266.1936905,111.8723777
55189,269.3690763,114.4332572
55190,269.8529288,113.9882033
55191,270.0920515,113.4088821
55192,270.4657727,113.9225818
55193,270.5083049,114.5437512
55194,270.3562812,112.1685532
55195,270.3226137,113.7818355
55196,270.5140216,114.0210728
55197,270.4258947,111.7162345
55198,271.4516543,115.4856751
55199,269.8894369,113.9695026
55200,270.3547458,113.8345639
55201,270.4170175,115.1190378
55202,270.015614,113.4615058
55203,270.3573277,113.9995951
55204,269.9408277,113.7480339
55205,269.8993724,112.2944995
55206,269.8861002,112.6639652
55207,269.9409573,114.8729421
55208,269.7395772,114.3250429
55209,269.9238798,112.5951575
55210,270.2283375,115.153312
55211,270.5966408,112.1854401
55212,270.5325117,113.3605799
55213,270.5033538,113.6313075
55214,270.4815391,113.9915303
55215,270.5629706,113.7151825
55216,270.5787061,114.7295898
55217,270.883541,115.1371664
55218,270.7992409,114.34361
55219,270.9896512,113.9560593
55220,270.8639881,114.0019729
55221,271.1557441,115.2294416
55222,271.4055889,113.0312415
55223,271.272371,113.9188257
55224,271.0593359,114.0635535
55225,271.0008073,113.0321021
55226,271.3606649,113.2730634
55227,271.423437,114.0338649
55228,271.5136846,113.8467486
55229,271.3649104,113.8688435
55230,271.0503494,113.1035629
55231,271.0681085,114.7067738
55232,270.8810624,114.5058571
55233,271.3843812,115.1501475
55234,304.4368173,133.598446
55235,304.2417178,135.2796593
55236,305.6385886,134.2044821
55237,306.4172508,136.0415337
55238,307.2306424,135.8884719
55239,308.8875022,134.7288302
55240,308.0597877,135.8758059
55241,307.6421132,134.8399986
55242,307.9183015,135.0129233
55243,308.0728205,135.3909932
55244,307.8964671,136.4304037
55245,307.7194146,136.8790423
55246,307.7367378,135.2399326
55247,307.1194204,134.5371172
55248,306.766725,134.9465781
55249,306.9270877,134.1389468
55250,306.8417471,134.6021507
55251,306.9922209,135.1606417
55252,306.8871023,133.2623338
55253,307.2144552,134.0837227
55254,307.0612388,135.1892949
55255,307.0678134,134.8098678
55256,307.4715445,135.0369274
55257,307.4079353,134.8905923
55258,310.0941393,136.6313599
55259,310.0050004,136.1884946
55260,310.3261534,136.1575744
55261,310.481699,136.9193716
55262,310.6044523,136.3474658
55263,311.3183957,135.6879481
55264,311.3264038,136.9585767
55265,311.2402001,136.7903518
55266,311.2113195,135.2813939
55267,311.2972297,136.2040373
55268,311.4432002,137.2110348
55269,311.3266213,136.5956007
55270,311.6234436,135.0100879
55271,312.051522,136.0598078
55272,311.6469886,135.4875903
55273,311.9798369,137.5622924
55274,312.0961429,137.6587841
55275,311.53475,135.3560702
55276,309.3706731,135.2204407
55277,309.9572246,139.1657973
55278,309.3721994,135.3142658
55279,309.7356592,131.1000597
55280,309.8611614,138.3596783
55281,309.3156757,136.8195766
55282,309.4529166,134.2440159
55283,309.4737396,137.7967041
55284,309.7041527,135.4230415
55285,309.6043703,136.5895727
55286,309.911598,135.1660029
55287,310.2094042,137.2790025
55288,309.9209001,136.3342464
55289,309.8712934,139.1746877
55290,310.2193652,137.3073998
55291,310.3944329,135.8481163
55292,310.0687399,136.8444192
55293,309.9807051,135.1427168
55294,310.0143046,138.5085209
55295,309.8487258,137.7059634
55296,309.6772493,136.614088
55297,309.5221476,137.8485206
55298,309.3923491,139.4971193
55299,309.7749399,136.4816537
55300,319.9318625,145.1310288
55301,314.1432668,136.236417
55302,315.1948077,139.7741937
55303,315.1289652,136.731378
55304,314.772008,138.1514176
55305,314.5922666,139.2358242
55306,314.4663019,135.0180446
55307,314.7060499,137.5848933
55308,314.4949957,135.9852933
55309,314.0924993,137.916065
55310,314.571497,137.0834813
55311,313.9750184,137.8648137
55312,314.8091972,136.3768899
